Date,Fentanyl,LSD,Codeine,Morphine,MDMA,Methamphetamine,Xylazine,Oxymorphone,Gabapentin,Kratom,Ketamine,Tramadol,Oxycodone,Hydrocodone,Diphenhydramine
2025-03-24 23:24:34.457313,50,113,324,270,118,54,100,41,88,216,105,122,257,181,201
2025-03-25 23:24:34.457313,36,129,315,251,104,25,133,72,76,184,49,152,238,205,182
2025-03-26 23:24:34.457313,20,127,311,255,120,41,107,36,74,203,81,121,265,231,149
2025-03-27 23:24:34.457313,54,118,279,274,108,60,114,79,79,237,97,165,273,200,194
2025-03-28 23:24:34.457313,44,109,288,238,116,56,132,39,72,202,74,131,280,203,187
2025-03-29 23:24:34.457313,32,96,331,279,111,26,94,36,74,202,134,161,260,219,192
2025-03-30 23:24:34.457313,12,126,261,248,107,42,78,38,65,198,68,145,256,207,164
2025-03-31 23:24:34.457313,11,81,306,272,111,56,143,24,54,206,63,138,260,216,198
2025-04-01 23:24:34.457313,32,109,288,276,94,84,67,47,40,202,77,133,287,187,142
2025-04-02 23:24:34.457313,33,144,326,268,128,41,94,63,74,242,67,146,272,198,193
2025-04-03 23:24:34.457313,37,105,288,262,97,35,134,14,79,215,59,132,257,192,143
2025-04-04 23:24:34.457313,23,122,337,276,96,84,76,68,108,207,74,133,255,209,217
2025-04-05 23:24:34.457313,1,70,246,261,120,0,82,7,59,161,104,116,209,222,135
2025-04-06 23:24:34.457313,20,99,308,219,124,10,128,42,47,223,70,141,234,211,174
2025-04-07 23:24:34.457313,0,135,304,250,100,47,106,31,67,214,49,161,262,221,186
2025-04-08 23:24:34.457313,39,90,323,237,103,24,92,41,70,171,67,118,246,205,180
